split,path,class_id,class_name,width,height,area
train,data\raw\gtsrb\GTSRB\Training\00036\00008_00027.ppm,36,Go straight or right,91,88,8008
train,data\raw\gtsrb\GTSRB\Training\00036\00008_00028.ppm,36,Go straight or right,107,105,11235
train,data\raw\gtsrb\GTSRB\Training\00036\00008_00029.ppm,36,Go straight or right,124,122,15128
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00000.ppm,37,Go straight or left,36,36,1296
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00001.ppm,37,Go straight or left,38,39,1482
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00002.ppm,37,Go straight or left,39,38,1482
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00003.ppm,37,Go straight or left,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00004.ppm,37,Go straight or left,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00005.ppm,37,Go straight or left,39,39,1521
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00006.ppm,37,Go straight or left,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00007.ppm,37,Go straight or left,40,39,1560
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00008.ppm,37,Go straight or left,40,39,1560
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00009.ppm,37,Go straight or left,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00010.ppm,37,Go straight or left,41,41,1681
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00011.ppm,37,Go straight or left,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00012.ppm,37,Go straight or left,41,40,1640
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00013.ppm,37,Go straight or left,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00014.ppm,37,Go straight or left,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00015.ppm,37,Go straight or left,43,42,1806
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00016.ppm,37,Go straight or left,44,42,1848
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00017.ppm,37,Go straight or left,43,43,1849
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00018.ppm,37,Go straight or left,44,43,1892
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00019.ppm,37,Go straight or left,44,44,1936
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00020.ppm,37,Go straight or left,46,46,2116
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00021.ppm,37,Go straight or left,46,46,2116
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00022.ppm,37,Go straight or left,47,47,2209
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00023.ppm,37,Go straight or left,50,47,2350
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00024.ppm,37,Go straight or left,50,49,2450
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00025.ppm,37,Go straight or left,50,51,2550
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00026.ppm,37,Go straight or left,52,51,2652
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00027.ppm,37,Go straight or left,54,51,2754
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00028.ppm,37,Go straight or left,55,54,2970
train,data\raw\gtsrb\GTSRB\Training\00037\00000_00029.ppm,37,Go straight or left,57,57,3249
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00000.ppm,37,Go straight or left,27,27,729
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00001.ppm,37,Go straight or left,28,27,756
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00002.ppm,37,Go straight or left,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00003.ppm,37,Go straight or left,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00004.ppm,37,Go straight or left,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00005.ppm,37,Go straight or left,31,32,992
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00006.ppm,37,Go straight or left,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00007.ppm,37,Go straight or left,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00008.ppm,37,Go straight or left,36,34,1224
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00009.ppm,37,Go straight or left,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00010.ppm,37,Go straight or left,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00011.ppm,37,Go straight or left,39,38,1482
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00012.ppm,37,Go straight or left,42,42,1764
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00013.ppm,37,Go straight or left,42,43,1806
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00014.ppm,37,Go straight or left,44,43,1892
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00015.ppm,37,Go straight or left,46,45,2070
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00016.ppm,37,Go straight or left,50,47,2350
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00017.ppm,37,Go straight or left,51,50,2550
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00018.ppm,37,Go straight or left,53,52,2756
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00019.ppm,37,Go straight or left,55,55,3025
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00020.ppm,37,Go straight or left,57,58,3306
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00021.ppm,37,Go straight or left,61,60,3660
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00022.ppm,37,Go straight or left,62,62,3844
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00023.ppm,37,Go straight or left,69,65,4485
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00024.ppm,37,Go straight or left,73,72,5256
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00025.ppm,37,Go straight or left,76,75,5700
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00026.ppm,37,Go straight or left,83,84,6972
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00027.ppm,37,Go straight or left,93,93,8649
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00028.ppm,37,Go straight or left,98,98,9604
train,data\raw\gtsrb\GTSRB\Training\00037\00001_00029.ppm,37,Go straight or left,112,111,12432
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00000.ppm,37,Go straight or left,26,26,676
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00001.ppm,37,Go straight or left,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00002.ppm,37,Go straight or left,28,27,756
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00003.ppm,37,Go straight or left,27,27,729
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00004.ppm,37,Go straight or left,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00005.ppm,37,Go straight or left,29,30,870
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00006.ppm,37,Go straight or left,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00007.ppm,37,Go straight or left,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00008.ppm,37,Go straight or left,35,34,1190
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00009.ppm,37,Go straight or left,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00010.ppm,37,Go straight or left,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00011.ppm,37,Go straight or left,40,39,1560
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00012.ppm,37,Go straight or left,43,42,1806
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00013.ppm,37,Go straight or left,46,45,2070
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00014.ppm,37,Go straight or left,50,48,2400
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00015.ppm,37,Go straight or left,51,49,2499
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00016.ppm,37,Go straight or left,54,51,2754
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00017.ppm,37,Go straight or left,60,56,3360
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00018.ppm,37,Go straight or left,63,60,3780
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00019.ppm,37,Go straight or left,69,68,4692
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00020.ppm,37,Go straight or left,76,72,5472
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00021.ppm,37,Go straight or left,81,79,6399
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00022.ppm,37,Go straight or left,86,85,7310
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00023.ppm,37,Go straight or left,95,94,8930
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00024.ppm,37,Go straight or left,103,99,10197
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00025.ppm,37,Go straight or left,109,107,11663
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00026.ppm,37,Go straight or left,117,116,13572
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00027.ppm,37,Go straight or left,124,122,15128
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00028.ppm,37,Go straight or left,129,128,16512
train,data\raw\gtsrb\GTSRB\Training\00037\00002_00029.ppm,37,Go straight or left,136,134,18224
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00000.ppm,37,Go straight or left,28,27,756
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00001.ppm,37,Go straight or left,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00002.ppm,37,Go straight or left,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00003.ppm,37,Go straight or left,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00004.ppm,37,Go straight or left,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00005.ppm,37,Go straight or left,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00006.ppm,37,Go straight or left,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00007.ppm,37,Go straight or left,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00008.ppm,37,Go straight or left,34,34,1156
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00009.ppm,37,Go straight or left,34,34,1156
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00010.ppm,37,Go straight or left,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00011.ppm,37,Go straight or left,35,36,1260
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00012.ppm,37,Go straight or left,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00013.ppm,37,Go straight or left,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00014.ppm,37,Go straight or left,40,39,1560
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00015.ppm,37,Go straight or left,41,40,1640
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00016.ppm,37,Go straight or left,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00017.ppm,37,Go straight or left,42,42,1764
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00018.ppm,37,Go straight or left,44,44,1936
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00019.ppm,37,Go straight or left,44,45,1980
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00020.ppm,37,Go straight or left,46,46,2116
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00021.ppm,37,Go straight or left,45,46,2070
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00022.ppm,37,Go straight or left,49,50,2450
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00023.ppm,37,Go straight or left,51,53,2703
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00024.ppm,37,Go straight or left,54,54,2916
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00025.ppm,37,Go straight or left,58,57,3306
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00026.ppm,37,Go straight or left,62,61,3782
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00027.ppm,37,Go straight or left,64,63,4032
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00028.ppm,37,Go straight or left,72,70,5040
train,data\raw\gtsrb\GTSRB\Training\00037\00003_00029.ppm,37,Go straight or left,80,75,6000
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00000.ppm,37,Go straight or left,26,26,676
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00001.ppm,37,Go straight or left,26,28,728
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00002.ppm,37,Go straight or left,26,27,702
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00003.ppm,37,Go straight or left,26,28,728
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00004.ppm,37,Go straight or left,28,27,756
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00005.ppm,37,Go straight or left,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00006.ppm,37,Go straight or left,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00007.ppm,37,Go straight or left,31,30,930
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00008.ppm,37,Go straight or left,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00009.ppm,37,Go straight or left,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00010.ppm,37,Go straight or left,31,33,1023
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00011.ppm,37,Go straight or left,33,32,1056
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00012.ppm,37,Go straight or left,34,33,1122
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00013.ppm,37,Go straight or left,36,34,1224
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00014.ppm,37,Go straight or left,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00015.ppm,37,Go straight or left,37,39,1443
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00016.ppm,37,Go straight or left,37,39,1443
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00017.ppm,37,Go straight or left,39,40,1560
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00018.ppm,37,Go straight or left,41,41,1681
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00019.ppm,37,Go straight or left,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00020.ppm,37,Go straight or left,43,45,1935
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00021.ppm,37,Go straight or left,44,45,1980
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00022.ppm,37,Go straight or left,47,47,2209
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00023.ppm,37,Go straight or left,49,51,2499
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00024.ppm,37,Go straight or left,52,53,2756
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00025.ppm,37,Go straight or left,54,55,2970
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00026.ppm,37,Go straight or left,55,57,3135
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00027.ppm,37,Go straight or left,57,59,3363
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00028.ppm,37,Go straight or left,60,64,3840
train,data\raw\gtsrb\GTSRB\Training\00037\00004_00029.ppm,37,Go straight or left,64,69,4416
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00000.ppm,38,Keep right,27,27,729
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00001.ppm,38,Keep right,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00002.ppm,38,Keep right,26,27,702
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00003.ppm,38,Keep right,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00004.ppm,38,Keep right,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00005.ppm,38,Keep right,29,30,870
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00006.ppm,38,Keep right,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00007.ppm,38,Keep right,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00008.ppm,38,Keep right,32,34,1088
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00009.ppm,38,Keep right,33,36,1188
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00010.ppm,38,Keep right,34,34,1156
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00011.ppm,38,Keep right,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00012.ppm,38,Keep right,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00013.ppm,38,Keep right,38,39,1482
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00014.ppm,38,Keep right,40,41,1640
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00015.ppm,38,Keep right,41,43,1763
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00016.ppm,38,Keep right,43,43,1849
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00017.ppm,38,Keep right,46,46,2116
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00018.ppm,38,Keep right,48,47,2256
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00019.ppm,38,Keep right,48,48,2304
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00020.ppm,38,Keep right,51,51,2601
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00021.ppm,38,Keep right,54,53,2862
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00022.ppm,38,Keep right,58,58,3364
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00023.ppm,38,Keep right,59,60,3540
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00024.ppm,38,Keep right,63,64,4032
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00025.ppm,38,Keep right,71,72,5112
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00026.ppm,38,Keep right,76,79,6004
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00027.ppm,38,Keep right,84,87,7308
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00028.ppm,38,Keep right,106,101,10706
train,data\raw\gtsrb\GTSRB\Training\00038\00000_00029.ppm,38,Keep right,119,112,13328
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00000.ppm,38,Keep right,27,35,945
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00001.ppm,38,Keep right,28,36,1008
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00002.ppm,38,Keep right,31,37,1147
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00003.ppm,38,Keep right,31,39,1209
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00004.ppm,38,Keep right,31,38,1178
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00005.ppm,38,Keep right,32,39,1248
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00006.ppm,38,Keep right,34,40,1360
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00007.ppm,38,Keep right,35,40,1400
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00008.ppm,38,Keep right,34,42,1428
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00009.ppm,38,Keep right,35,44,1540
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00010.ppm,38,Keep right,36,45,1620
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00011.ppm,38,Keep right,36,44,1584
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00012.ppm,38,Keep right,36,46,1656
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00013.ppm,38,Keep right,38,49,1862
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00014.ppm,38,Keep right,38,50,1900
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00015.ppm,38,Keep right,40,53,2120
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00016.ppm,38,Keep right,41,55,2255
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00017.ppm,38,Keep right,43,57,2451
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00018.ppm,38,Keep right,46,58,2668
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00019.ppm,38,Keep right,48,59,2832
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00020.ppm,38,Keep right,50,64,3200
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00021.ppm,38,Keep right,53,69,3657
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00022.ppm,38,Keep right,54,72,3888
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00023.ppm,38,Keep right,57,75,4275
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00024.ppm,38,Keep right,62,83,5146
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00025.ppm,38,Keep right,67,86,5762
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00026.ppm,38,Keep right,74,97,7178
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00027.ppm,38,Keep right,82,105,8610
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00028.ppm,38,Keep right,92,115,10580
train,data\raw\gtsrb\GTSRB\Training\00038\00001_00029.ppm,38,Keep right,99,128,12672
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00000.ppm,38,Keep right,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00001.ppm,38,Keep right,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00002.ppm,38,Keep right,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00003.ppm,38,Keep right,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00004.ppm,38,Keep right,38,40,1520
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00005.ppm,38,Keep right,39,38,1482
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00006.ppm,38,Keep right,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00007.ppm,38,Keep right,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00008.ppm,38,Keep right,38,39,1482
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00009.ppm,38,Keep right,41,39,1599
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00010.ppm,38,Keep right,41,41,1681
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00011.ppm,38,Keep right,43,43,1849
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00012.ppm,38,Keep right,42,44,1848
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00013.ppm,38,Keep right,44,46,2024
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00014.ppm,38,Keep right,51,52,2652
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00015.ppm,38,Keep right,51,54,2754
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00016.ppm,38,Keep right,52,53,2756
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00017.ppm,38,Keep right,56,55,3080
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00018.ppm,38,Keep right,59,56,3304
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00019.ppm,38,Keep right,61,58,3538
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00020.ppm,38,Keep right,61,59,3599
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00021.ppm,38,Keep right,62,60,3720
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00022.ppm,38,Keep right,64,63,4032
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00023.ppm,38,Keep right,68,68,4624
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00024.ppm,38,Keep right,70,70,4900
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00025.ppm,38,Keep right,71,72,5112
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00026.ppm,38,Keep right,76,76,5776
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00027.ppm,38,Keep right,83,83,6889
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00028.ppm,38,Keep right,85,87,7395
train,data\raw\gtsrb\GTSRB\Training\00038\00002_00029.ppm,38,Keep right,90,92,8280
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00000.ppm,38,Keep right,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00001.ppm,38,Keep right,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00002.ppm,38,Keep right,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00003.ppm,38,Keep right,39,40,1560
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00004.ppm,38,Keep right,38,40,1520
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00005.ppm,38,Keep right,40,41,1640
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00006.ppm,38,Keep right,39,41,1599
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00007.ppm,38,Keep right,40,41,1640
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00008.ppm,38,Keep right,40,43,1720
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00009.ppm,38,Keep right,42,43,1806
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00010.ppm,38,Keep right,42,43,1806
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00011.ppm,38,Keep right,43,45,1935
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00012.ppm,38,Keep right,42,44,1848
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00013.ppm,38,Keep right,42,44,1848
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00014.ppm,38,Keep right,42,44,1848
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00015.ppm,38,Keep right,44,45,1980
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00016.ppm,38,Keep right,45,48,2160
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00017.ppm,38,Keep right,47,48,2256
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00018.ppm,38,Keep right,48,51,2448
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00019.ppm,38,Keep right,49,51,2499
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00020.ppm,38,Keep right,50,52,2600
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00021.ppm,38,Keep right,51,53,2703
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00022.ppm,38,Keep right,53,54,2862
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00023.ppm,38,Keep right,54,57,3078
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00024.ppm,38,Keep right,58,58,3364
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00025.ppm,38,Keep right,58,60,3480
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00026.ppm,38,Keep right,61,62,3782
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00027.ppm,38,Keep right,63,67,4221
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00028.ppm,38,Keep right,69,71,4899
train,data\raw\gtsrb\GTSRB\Training\00038\00003_00029.ppm,38,Keep right,72,73,5256
train,data\raw\gtsrb\GTSRB\Training\00038\00004_00000.ppm,38,Keep right,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00038\00004_00001.ppm,38,Keep right,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00038\00004_00002.ppm,38,Keep right,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00038\00004_00003.ppm,38,Keep right,29,31,899
train,data\raw\gtsrb\GTSRB\Training\00038\00004_00004.ppm,38,Keep right,31,32,992
train,data\raw\gtsrb\GTSRB\Training\00038\00004_00005.ppm,38,Keep right,30,34,1020
